"name","type","unit","vocabulary","valid_min","valid_max","description","Code_Display","Code_Query","Variable_Order","Variable_Key","Unit_or_type","Data_type","Dataset","Subset","Group","SubGroup","Set_group_order","Version_or_questions","DSSAT_synon","DSSAT_group","DSSAT_order"
"id","numeric","","","","","id","OID","OID",0,1,NA,"single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,"OID","OBS DATA LINK",6901
"observ_treat_ID","numeric","","","","","Treatment id for observed data, unique internal ID","TREAT_ID","TREAT_ID",1,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,NA,NA,NA
"treatment_number","numeric","","","","","Treatment number","TRTNO","TRTNO",2,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,"TN","OBS DATA LINK",6902
"replicate_number","numeric","","","","","Replicate number","RP","RP",3,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,".",NA,NA
"sequence_number","numeric","","","","","Sequence number","SQ","SQ",4,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,"R","OBS DATA LINK",6903
"option_for_crop_in_seq","numeric","","","","","Option for crop in sequence","OP","OP",5,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,"O","OBS DATA LINK",6904
"crop_component_number","numeric","","","","","Crop component number","CO","CO",6,NA,"number","single","EXPERIMENT","MEASURED_DATA","OBSERV_DATA_LINKS",NA,2501,NA,"C","OBS DATA LINK",6905
"OID","numeric","","","","",NA,"OID","OID",0,1,NA,"single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"OID","SUMMARY",7001
"treatment_lev_ID","numeric","","","","","Treatment id for observed data, unique internal ID","OBS_TRT_ID","OBS_TRT_ID",1,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"maturity_day_of_year","numeric","doy","","1","366","Growth stage of physiol. maturity, as day of year","MDOY","MDOY",3,NA,"doy","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"anthesis_date","character","date","","1","99365","Growth stage date, anthesis","ADAT","ADAT",11,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"ADAT","SUMMARY",7003
"anthesis_day_of_year","numeric","doy","","1","366","Anthesis date as day of year","ADOY","ADOY",12,NA,"doy","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"anthesis_dap","numeric","dap","","10","700","Growth stage as days after planting, anthesis","ADAP","ADAP",13,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,".",NA,NA
"physiologic_maturity_dap","numeric","dap","","10","","Growth stage of physiol. maturity, as days after planting","MDAP","MDAP",39,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,".",NA,NA
"physiologic_maturity_dat","character","date","","1","99365","Growth stage of physiol. maturity, as date","MDAT","MDAT",39,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"MDAT","SUMMARY",7006
"harvest_dap","numeric","dap","","10","800","Growth stage as days after planting","HDAP","HDAP",40,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,".",NA,NA
"harvest_date","character","date","","1","99365","Growth stage date, harvest","HDATE","HDATE",40,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"HDAT","SUMMARY",7008
"emergence_date","character","date","","1","366","Growth stage date, emergence","PLDAE","PLDAE",41,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"EDAT","SUMMARY",7004
"growth_stage_harvest","character","","","","","Growth stage when harvest occurs","GSTH","GSTH",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"HSTG","SUMMARY",7009
"panicle_initiation_dap","numeric","dap","","10","","Growth stage of panicle initiation, as days after planting","IDAP","IDAP",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"first_pod_set_days","numeric","dap","","10","","Growth stage of first pod, as days after planting","PD1P","PD1P",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"full_pod_days","numeric","dap","","10","","Growth stage of full-sized pod, as days after planting","PDFP","PDFP",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"harvest_maturity_dap","numeric","dap","","10","","Growth stage days as days after planting, harv mature","R8AP","R8AP",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"harvest_mat_dap_stdev","numeric","dap","","","","Standard deviation of harvest maturity DAP","R8APS","R8APS",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"tuber_initiation_dap","numeric","dap","","10","","Growth stage days>planting, tuber init","TDAP","TDAP",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growth_stage_apex_1_cm","character","date","","1","99365","Growth stage date, apex 1cm","AP1D","AP1D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growth_stage_branch_1","character","date","","1","99365","Growth stage date for branch 1","BR1D","BR1D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growth_stage_branch_2","character","date","","1","99365","Growth stage date, branch 2","BR2D","BR2D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growth_stage_branch_3","character","date","","1","99365","Growth stage date, branch 3","BR3D","BR3D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growth_stage_branch_4","character","date","","1","99365","Growth stage date, branch 4","BR4D","BR4D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"silking_date","character","date","","","","Growth stage, silking date","SKDAT","SKDAT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"double_ridge_date","character","date","","1","99365","Growth stage date, double ridges","DRID","DRID",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"ear_emergence_date","character","date","","1","99365","Growth stage date, ear emergence","EEMD","EEMD",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"forcing_date","character","date","","1","99365","Forcing date","FDAT","FDAT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"panicle_initiation_date","character","date","","1","99365","Growth stage of panicle initiation, as date","IDAT","IDAT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"jointing_date","character","date","","","","Growth stage of jointing (node detectable through sheath) in cereals","JDAT","JDAT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"leaf_3_full_expansion","character","date","","1","99365","Growth stage date, leaf3 full expansion","LF3D","LF3D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"leaf_5_full_expansion","character","date","","1","99365","Growth stage date, leaf5 full expansion","LF5D","LF5D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"last_leaf_stage","character","date","","1","99365","Growth stage date, last leaf","LLFD","LLFD",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"maturity_day_2","character","date","","10","","Date of physiological maturity using alternate criteria","MDAT2","MDAT2",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"first_pod_set_date","character","date","","1","99365","Growth stage of first pod, as date","PD1T","PD1T",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"full_size_pod_date","character","date","","1","99365","Growth stage of full-sized pod, as date","PDFT","PDFT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"beginning_bloom_stage","character","date","","1","99365","Growth stage date, beginning bloom","R1AT","R1AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"beginning_peg_stage","character","date","","1","99365","Growth stage date, beginning peg","R2AT","R2AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"beginning_pod_stage","character","date","","1","99365","Growth stage date, beginning pod","R3AT","R3AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"full_size_pod_stage","character","date","","1","99365","Growth stage date, full-sized pod","R4AT","R4AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,"PDFT","SUMMARY",7005
"beginning_seed_stage","character","date","","1","99365","Growth stage date, beginning seed","R5AT","R5AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"full_seed_stage","character","date","","1","99365","Growth stage date, full seed","R6AT","R6AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"beginning_maturity_date","character","date","","1","99365","Growth stage date, beginning maturity","R7AT","R7AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"harvest_maturity_stage","character","date","","1","99365","Growth stage date, harvest maturity","R8AT","R8AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"pod_over-mature_stage","character","date","","1","99365","Growth stage date, pod over-mature","R9AT","R9AT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"tuber_initiation_stage","character","date","","1","99365","Growth stage date, tuber initiation","TDAT","TDAT",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"terminal_spikelet_stage","character","date","","1","99365","Growth stage date, terminal spikelet","TSPD","TSPD",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"zadoks_21_growth_stage","character","date","","1","99365","Growth stage date, Zadoks 21","Z21D","Z21D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"zadoks_30_growth_stage","character","date","","1","99365","Growth stage date, Zadoks 30","Z30D","Z30D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"zadoks_31_growth_stage","character","date","","1","99365","Growth stage date, Zadoks 31","Z31D","Z31D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"zadoks_37_growth_stage","character","date","","1","99365","Growth stage date, Zadoks 37","Z37D","Z37D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"zadoks_39_growth_stage","character","date","","1","99365","Growth stage date, Zadoks 39","Z39D","Z39D",NA,NA,"date","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"first_square_date","numeric","day","","0","366","Date of first square on plant","SQDAT","SQDAT",NA,NA,"day","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"anthesis_dap_stdev","numeric","dap","","","","Standard deviation of anthesis DAP","ADAPS","ADAPS",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"phys_mat_dap_stdev","numeric","dap","","","","Standard deviation of physiological maturity DAP","MDAPS","MDAPS",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,NA,NA,NA,NA
"growing_season_duration","numeric","days","","","","Length of time between planting and harvest dates","GSLEN","GSLEN",NA,NA,"days","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_DEVELOPMENT",2502,"2020-06-08, CHP",NA,NA,NA
"OID","numeric","","","","",NA,"OID","OID",0,1,NA,"single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"treatment_lev_ID","numeric","","","","","Treatment id for observed data, unique internal ID","OBS_TRT_ID","OBS_TRT_ID",1,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"harvest_yld_matur_dry_wt","numeric","kg/ha","","0","","Harvest yield at harvest maturity (dry wt)","HWAM","HWAM",1,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"HWAM","SUMMARY",7201
"tops_dry_weight_maturity","numeric","kg/ha","","0","","Tops dry weight at maturity","CWAM","CWAM",2,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CWAM","SUMMARY",7202
"tops_dry_weight_harvest","numeric","kg/ha","","0","","Tops dry weight at harvest","CWAH","CWAH",2,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CWAH","SUMMARY",NA
"roots_dry_weight_harvest","numeric","kg/ha","","0","","Roots dry weight at harvest","RWAH","RWAH",2,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2019-08-02, CHP","RWAH","SUMMARY",NA
"plant_density_emergence","numeric","/m2","","","","Plant density (population or stand) at full emergence, equivalent to initial stand count","PLPAE","PLPAE",2,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"PLPAE","SUMMARY",NA
"plant_density_maturity","numeric","/m2","","0","","Plant density (population or stand) at maturity","PLPAM","PLPAM",2,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2015-10-12, chp","PLPAM","SUMMARY",NA
"plant_density_harvest","numeric","/m2","","0","","Plant density (population or stand) at harvest","PLPAH","PLPAH",2,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2015-10-12, chp","PLPAH","SUMMARY",NA
"leaf_area_index_maximum","numeric","m2/m2","","0","","Leaf area index, maximum","LAIX","LAIX",3,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"LAIX","SUMMARY",7211
"grain_oil_conc_maturity","numeric","%","","0","50","Grain oil concentration at maturity","GL%M","GLPCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"grain_protein_conc_matur","numeric","%","","0","50","Grain protein concentration at maturity","GPR%M","GPRCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"grain_starch_conc_matur","numeric","%","","0","50","Grain starch concentration at maturity","GS%M","GSPCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"grain_gluten_conc_matur","numeric","%","","","","Grain gluten concentration at maturity","GG%M","GGPCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"purity","numeric","%","","0","100","Purity of sugar, e.g. extract from cane","HPRH","HPRH",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"threshing_%_at_maturity","numeric","%","","0","100","Threshing % at maturity","THAM","THAM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"eye_weight","numeric","g/eye","","0","","Eye weight at harvest maturity","EWUM","EWUM",NA,NA,"g/eye","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"lint_weight_maturity","numeric","g/m2","","0","","Lint weight at maturity","LIWAM","LIWAM",NA,NA,"g/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"lint_fraction_maturity","numeric","g[lint]/g[harvested]","","0","100","Lint fraction at maturity","LIFAM","LIFAM",NA,NA,"g[lint]/g[harvested]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_length","numeric","cm","","0","","Fiber length","FILEN","FILEN",NA,NA,"cm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_uniformity","numeric","%","","0","100","Fiber uniformity index, ratio between the mean length and the upper half mean length of fibers","FIBUI","FIBUI",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_strength","numeric","g[force]/tex","","0","","Fiber strength","FISTR","FISTR",NA,NA,"g[force]/tex","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_micronaire","numeric","unitless","","2.5","6","Fiber micronaire, measure of the air permeability of compressed cotton fibers fiber, an indication of fineness and maturity","FIMIC","FIMIC",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_color_grade_Rd","numeric","unitless","","","","Fiber color grade, HVI Rd reflectance","FICRD","FICRD",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_color_grade_B","numeric","unitless","","","","Fiber color grade, HVI +B yellowness","FICPB","FICPB",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"fiber_HVI_trash","numeric","%","","0","100","Percent of fiber surface area occupied by trash particles","FITRS","FITRS",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2021-05-03, CHP",NA,NA,NA
"harv_yld_grn_fr_pl_mat","numeric","g/[plant]","","0","","Harvest yield (grain, fresh), per plant at maturity","GFPM","GFPM",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"grain_dry_wt_matur_plnt","numeric","g/[plant]","","0","","Grain dry wt at maturity, per plant basis","GWPM","GWPM",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"unit_dry_wt_harv_matur","numeric","g/unit","","0","","Harvest unit dry (e.g., seed) weight at harv. maturity","HWUM","HWUM",NA,NA,"g/unit","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"byprod_removed_at_matur","numeric","kg/ha","","0","","By-product weight at maturity","BWAM","BWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"BWAM","SUMMARY",7203
"tops_dead_dry_wt_anthes","numeric","kg/ha","","0","","Tops+dead dry wt at anthesis","CDWA","CDWA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"cane_yield_harv","numeric","kg/ha","","0","","Cane fresh yield at harvest","CFAH","CFAH",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"chaff_dry_weight_harvest","numeric","kg/ha","","0","","Chaff dry weight, harvest","CHWA","CHWA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"tops_dry_weight_anthesis","numeric","kg/ha","","0","","Tops dry weight at anthesis","CWAA","CWAA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CWAA","SUMMARY",7101
"tops_dw_mat_stdev","numeric","kg/ha","","","","Standard deviation of tops weight, maturity","CWAMS","CWAMS",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"harv_yld_grn_fresh_matur","numeric","kg/ha","","0","","Harvest yield (grain, fresh), maturity","GFAM","GFAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"grain_dry_wt_at_maturity","numeric","kg/ha","","0","","Grain dry wt at maturity","GWAM","GWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"GWAM","SUMMARY",7204
"harv_yield_matur_f_wt","numeric","kg/ha","","0","","Harvest yield at harvest maturity (fresh wt)","HFAM","HFAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"yield_corrected","numeric","kg/ha","","0","","Harvest yield corrected for various factors","HWAC","HWAC",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"leaf_dry_wt_at_maturity","numeric","kg/ha","","0","","Leaf dry weight at harvest maturity","LWAM","LWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"LWAM","SUMMARY",7205
"pod_dry_weight_maturity","numeric","kg/ha","","0","","Pod dry weight at maturity","PWAM","PWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"PWAM","SUMMARY",7206
"tot_dry_wt_at_harvest","numeric","kg/ha","","0","","Total dry weight at harvest","TWAH","TWAH",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"tot_dry_weight_maturity","numeric","kg/ha","","0","","Total dry weight at maturity","TWAM","TWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"tuber_dry_wt_at_harvest","numeric","kg/ha","","0","","Tuber dry weight at harvest","UWAH","UWAH",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"vegetative_dry_wt_matur","numeric","kg/ha","","0","","Veg (leaf+stem) dry wt, maturity","VWAM","VWAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"test_wt_fresh_maturity","numeric","kg/l","","0","","Test weight (fresh) at maturity","GYFVM","GYFVM",NA,NA,"kg/l","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"grain_ethanol_yield","numeric","l/kg","","0","50","Ethanol yield of grain","GETM","GETM",NA,NA,"l/kg","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"canopy_height_anthesis","numeric","m","","0","5","Canopy height at anthesis","CHTA","CHTA",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CHTA","SUMMARY",7110
"canopy_height_maturity","numeric","m","","0","5","Canopy height at physiological maturity","CHTM","CHTM",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CHTM","SUMMARY",7210
"canopy_height_harvest","numeric","m","","0","5","Canopy height at harvest","CHTH","CHTH",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CHTH","SUMMARY",7220
"canopy_height_max","numeric","m","","0","5","Canopy height, max value","CHTX","CHTX",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"CHTX","SUMMARY",7250
"canopy_ht_max_stdev","numeric","m","","","","Canopy height, std dev of max value","CHTXS","CHTXS",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"plant_height_anthesis","numeric","m","","","","Plant height (e.g., including spikes above canopy per se) at anthesis","PHTA","PHTA",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2016-09-09, jww",NA,NA,NA
"plant_height_max","numeric","m","","","","Plant height (e.g., including spikes above canopy per se), maximum value in season","PHTX","PHTX",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2016-09-09, jww",NA,NA,NA
"plant_height_maturity","numeric","m","","","","Plant height (e.g., including spikes above canopy per se) at maturity","PHTM","PHTM",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2016-09-09, jww",NA,NA,NA
"ear_height_max","numeric","m","","0","5","Ear height, max value","EHTX","EHTX",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2014-03-17, chp",".",NA,NA
"ear_ht_max_stdev","numeric","m","","","","Ear height, std dev of max value","EHTXS","EHTXS",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2014-03-17, chp",NA,NA,NA
"grain_unit_dry_wt_matur","numeric","mg","","0","","Grain unit dry wt at maturity","GWGM","GWGM",NA,NA,"mg","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"tuber_fresh_wt_harvest","numeric","mg/ha","","0","","Tuber fresh weight at harvest","UYAFH","UYAFH",NA,NA,"mg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
